"id","idDapil","nama","namaPartai","noUrut","originalFilename","stringJenisKelamin"
120079,50,"ANDRO ROHMANA PUTRA","Partai Solidaritas Indonesia",1,"11. Pas Photo Andro.jpg","Laki-Laki"
28069,50,"TRI HARNOKO HEDY P, SH","Partai Solidaritas Indonesia",2,"FOTO Tri Harnoko.jpg","Laki-Laki"
296430,50,"TARYUNI","Partai Solidaritas Indonesia",3,"TARIYUNI.JPG","Perempuan"
203425,50,"LINTANG KHRISNA MUTTI","Partai Solidaritas Indonesia",4,"Pas Photo.jpg","Perempuan"
61151,50,"BUSTANUS SALATIN, ST","Partai Solidaritas Indonesia",5,"Foto.jpeg","Laki-Laki"
176772,50,"ERDILA KRISTY LARASATY","Partai Solidaritas Indonesia",6,"Pas Photo.jpg","Perempuan"
295447,50,"RIZKI UTAMI","Partai Solidaritas Indonesia",7,"JEP.jpeg","Perempuan"
163876,50,"RAHMA META SARI","Partai Solidaritas Indonesia",8,"FOTO.jpg","Perempuan"
164163,50,"HENI ANDRIYANI","Partai Solidaritas Indonesia",9,"FOTO.jpg","Perempuan"
163154,50,"DINDA AYU ARIFIYANI","Partai Solidaritas Indonesia",10,"Foto Dinda Ayu.jpg","Perempuan"
43765,50,"DENADA","PARTAI AMANAT NASIONAL",1,"Denada.jpg","Perempuan"
61577,50,"ABDUL HAKIM BAFAGIH","PARTAI AMANAT NASIONAL",2,"Abdul Hakim Bafagih.JPG","Laki-Laki"
121915,50,"Drs. MUNTAHA, Apt., MM","PARTAI AMANAT NASIONAL",3,"Muntaha.jpg","Laki-Laki"
106309,50,"Dra. HJ. MUSFIROH S BADRIE, M.Si","PARTAI AMANAT NASIONAL",4,"Musfiroh S Badrie.jpg","Perempuan"
143149,50,"Dr. BAMBANG SUTRISNO, SH, MH","PARTAI AMANAT NASIONAL",5,"Bambang Sutrisno.jpg","Laki-Laki"
147737,50,"ACHMAD RONI","PARTAI AMANAT NASIONAL",6,"Achmad Roni.jpg","Laki-Laki"
61740,50,"ANDIK TRISDIANTO","PARTAI AMANAT NASIONAL",7,"Andik Trisdianto.jpg","Laki-Laki"
148048,50,"M ALI AKBAR","PARTAI AMANAT NASIONAL",8,"M. Ali Akbar.jpg","Laki-Laki"
68231,50,"AMALIA LARASATI, S.Pd. MM","PARTAI AMANAT NASIONAL",9,"Amalia Larasati.jpg","Perempuan"
117983,50,"Ir. H. M. YUSUF MALADI","PARTAI AMANAT NASIONAL",10,"Yusuf Maladi.jpg","Laki-Laki"
127283,50,"GAYATRI AISYAH ARDHININDYA, S. Psi.","Partai Hati Nurani Rakyat",1,"gayatri aisyah ardhinindya jatim 8.PNG","Perempuan"
302841,50,"KAKUNG SANTOSA, S.E","Partai Hati Nurani Rakyat",2,"13_2.PNG","Laki-Laki"
302825,50,"GARDI GAZARIN","Partai Hati Nurani Rakyat",3,"13_3.PNG","Laki-Laki"
243314,50,"NASBI BASRI","Partai Hati Nurani Rakyat",4,"niasdi basri jatim 8.PNG","Perempuan"
169078,50,"PRIA SAMBADHA AA","Partai Hati Nurani Rakyat",5,"pria sembada jatim 8.PNG","Laki-Laki"
302844,50,"LUSY VIDYA PUSPITA SARI","Partai Hati Nurani Rakyat",6,"13_6.PNG","Perempuan"
145898,50,"Drs. H. GUNTUR SASONO, M.Si","PARTAI DEMOKRAT",1,"Drs H.Guntur Sasono,, M.Si.jpeg","Laki-Laki"
139169,50,"Ir. IRAWAN SATRIO LEKSONO, MM","PARTAI DEMOKRAT",2,"Ir Irawan Satrio Leksono, MM.jpeg","Laki-Laki"
204207,50,"CHICKO WENDRINA","PARTAI DEMOKRAT",3,"CHICKO WENDRINA.jpeg","Perempuan"
138808,50,"DR. H. RASIYO, M.Si","PARTAI DEMOKRAT",4,"rasiyo.png","Laki-Laki"
146584,50,"JAN PRINCE PERMATA, S.P., M.Si.","PARTAI DEMOKRAT",5,"Jan Prince Permata,, S.P., M.Si.jpeg","Laki-Laki"
206030,50,"TRUSTI PRATIWI","PARTAI DEMOKRAT",6,"Trusti Pratiwi.jpeg","Perempuan"
147201,50,"Dr. GAGUK HARIJANTO, Drs., M.Si","PARTAI DEMOKRAT",7,"Dr Gaguk Harijanto,, Drs.,M.Si.jpg","Laki-Laki"
206096,50,"DIMYATI DAHLAN","PARTAI DEMOKRAT",8,"DIMYATI DAHLAN.jpeg","Laki-Laki"
298771,50,"MAYA RAHMATIA ARKIANG, SE., MM","PARTAI DEMOKRAT",9,"MAYA RAHMATIA ARKIANG.png","Perempuan"
206414,50,"HENRY TRI KURNIAWAN, ST","PARTAI DEMOKRAT",10,"HENRY TRI KURNIAWAN, ST.JPG","Laki-Laki"
283061,50,"CHAIRUL HIDAYAT","Partai Bulan Bintang",1,"CHAIRUL HIDAYAT.jpg","Laki-Laki"
266732,50,"AZANIL KELANA","Partai Bulan Bintang",2,"AZANIL KELANA.jpeg","Laki-Laki"
278125,50,"WIJI WINARSIH","Partai Bulan Bintang",3,"WIJI WINARSIH.jpg","Perempuan"
277605,50,"LUTHFI LAZUARDI, SH","Partai Bulan Bintang",4,"LUTHFI LAZUARDI.jpg","Laki-Laki"
265034,50,"RACHMATULLAH","Partai Bulan Bintang",5,"FOTORAHMATULLAH.jpg","Laki-Laki"
287327,50,"NUZULINA MAGHFIROH","Partai Bulan Bintang",6,"SITI HAJAR.jpg","Perempuan"
152894,50,"YOSI TUTU GUNAWAN","Partai Bulan Bintang",7,"FOTO YOSI.jpeg","Laki-Laki"
287434,50,"NUR SALIMAH","Partai Bulan Bintang",8,"FOTO NUR.jpeg","Perempuan"
305985,50,"IMANG MAULANA, MM","Partai Bulan Bintang",9,,"Laki-Laki"
257021,50,"ABD MUHAIMIN ISKANDAR","Partai Kebangkitan Bangsa",1,"E-FOTO 4X6_MUHAIMIN ISKANDAR_JATIM.jpeg","Laki-Laki"
45846,50,"DR. HM ANWAR RACHMAN, SH, MH,","Partai Kebangkitan Bangsa",2,"E_foto anwar rachman jatim viii.jpg","Laki-Laki"
28489,50,"Dr. LAILATUR ROHMAH, SE. MSi","Partai Kebangkitan Bangsa",3,"E-PAS FOTO_Dr LAILATUR ROHMAH_JATIM_VIII.jpg","Perempuan"
62562,50,"SUUD FUADI, M.E.I","Partai Kebangkitan Bangsa",4,"E-FOTO_SUUD FUADI_JATIM VIII.jpg","Laki-Laki"
25804,50,"DRS. H. A. BUDIONO, M. ED","Partai Kebangkitan Bangsa",5,"E-FOTO_BUDIONO_JATIM V.jpg","Laki-Laki"
142119,50,"TITIK MASUDAH","Partai Kebangkitan Bangsa",6,"E-FOTO-001.jpg","Perempuan"
46109,50,"ISHFAH ABIDAL AZIZ, SHI","Partai Kebangkitan Bangsa",7,"E-FOTO WARNA_AZIZ_JATIM.jpg","Laki-Laki"
69019,50,"ABD. HARIS, S.H.","Partai Kebangkitan Bangsa",8,"E-FOTO 4X6 WARNA_ABD. HARIS_JATIM VIII.jpg","Laki-Laki"
96687,50,"NUR 'AINUL LAILA","Partai Kebangkitan Bangsa",9,"E-FOTO WARNA_ELA.jpg","Perempuan"
46038,50,"H. MUHTAROM, S.Sos","Partai Kebangkitan Bangsa",10,"mbah tarom warna.jpg","Laki-Laki"
297897,50,"NUBZATUS SANIYAH","Partai Keadilan dan Persatuan Indonesia",1,"foto Nubzatus Saniyah.jpeg","Perempuan"
112578,50,"Ir. H. SOEPRIYATNO","PARTAI GERAKAN INDONESIA RAYA",1,"PASS PHOTO Ir. H. SOEPRIYATNO_20180714_0001.jpg","Laki-Laki"
75426,50,"BIMANTORO WIYONO, SH","PARTAI GERAKAN INDONESIA RAYA",2,"5. Foto BIMA (1).jpg","Laki-Laki"
217633,50,"MAIYYAH NADZIROH, SH","PARTAI GERAKAN INDONESIA RAYA",3,"FOTO 4x6 .jpeg","Perempuan"
130877,50,"Dr. HARRYADIN MAHARDIKA","PARTAI GERAKAN INDONESIA RAYA",4,"PASS PHOTO HARRYADIN MAHARDIKA_20180714_0001.jpg","Laki-Laki"
199220,50,"HALIMUR ROSYID, S.Sos., M.IP","PARTAI GERAKAN INDONESIA RAYA",5,"HalimUR ROASYID  Foto 4 X 6.jpg","Laki-Laki"
267065,50,"JULIA CHARTIKA, SH","PARTAI GERAKAN INDONESIA RAYA",6,"JULIA CHARTIKA FOTO.jpg","Perempuan"
181968,50,"R. YAHYO Y. INDARSETIAWAN, IR","PARTAI GERAKAN INDONESIA RAYA",7,"PHOTO YAHYA 4X6_20180716_0002.jpg","Laki-Laki"
295418,50,"JOKO SUDARMAWAN, SE","PARTAI GERAKAN INDONESIA RAYA",8,"POTO JOKO SUDAR.jpg","Laki-Laki"
182306,50,"NINIK PUJI SETYATI","PARTAI GERAKAN INDONESIA RAYA",9,"FOTO 4 X 6 NINIK PUJI SETYANI.jpg","Perempuan"
182759,50,"H M BAMBANG SUNARYO, SH., MH","PARTAI GERAKAN INDONESIA RAYA",10,"PHOTO 4X6_20180716_0001.jpg","Laki-Laki"
24349,50,"Ir. MINDO SIANIPAR","PARTAI DEMOKRASI INDONESIA PERJUANGAN",1,"FOTO.jpg","Laki-Laki"
289117,50,"MARSDA TNI (PURN) WARSONO, S.Sos","PARTAI DEMOKRASI INDONESIA PERJUANGAN",2,"FOTO.jpg","Laki-Laki"
28105,50,"HJ. SADARESTUWATI, S.P., M.MA","PARTAI DEMOKRASI INDONESIA PERJUANGAN",3,"FOTO.jpg","Perempuan"
25475,50,"SALEH ISMAIL MUKADAR","PARTAI DEMOKRASI INDONESIA PERJUANGAN",4,"FOTO.JPG","Laki-Laki"
35581,50,"Drs. HENKY KURNIADI, S.H., M.H.","PARTAI DEMOKRASI INDONESIA PERJUANGAN",5,"FOTO.jpg","Laki-Laki"
302079,50,"FITRI ROCHAYATI","PARTAI DEMOKRASI INDONESIA PERJUANGAN",6,"FOTO.jpg","Perempuan"
29034,50,"ARIO INDRASWORO CAHYONO AJI, S.E., M.E.","PARTAI DEMOKRASI INDONESIA PERJUANGAN",7,"FOTO.jpg","Laki-Laki"
287515,50,"LENI RODIAH","PARTAI DEMOKRASI INDONESIA PERJUANGAN",8,"FOTO.jpg","Perempuan"
296452,50,"SONNY SEWANTON SARAGIH, S.IP","PARTAI DEMOKRASI INDONESIA PERJUANGAN",9,"FOTO.jpg","Laki-Laki"
302075,50,"Dr. SYAFIIN, S.H., M.M., M.H.","PARTAI DEMOKRASI INDONESIA PERJUANGAN",10,"FOTO.jpg","Laki-Laki"
159569,50,"MOHAMMAD SURYO ALAM, Ak., MBA.","Partai Golongan Karya",1,"10. MOHAMMAD SURYO ALAM_3674010531890001_PAS FOTO 4X6.jpg","Laki-Laki"
238864,50,"M. YAHYA ZAINI, S.H","Partai Golongan Karya",2,"YAHYA ZAINI_PASS FOTO.JPG","Laki-Laki"
238026,50,"dr. DEWI EMA ANINDIA","Partai Golongan Karya",3,"dr. DEWI EMA ANINDIA_ 3174070260410017_ PASFOTO 4X6.jpg","Perempuan"
238622,50,"Drs. GANJAR RAZUNI, S.H., M.Si","Partai Golongan Karya",4,"GANJAR RAZUNI_ 3174090260570050_ PASFOTO 4X6.jpg","Laki-Laki"
272724,50,"AHMAD ZULKIFLI, S.S.T.Par","Partai Golongan Karya",5,"Foto copy.JPG","Laki-Laki"
260614,50,"RATIH SUKMO ARIYANTI","Partai Golongan Karya",6,"RATIH SUKMO ARIYANTI_3674020531960024_PAS FOTO.jpg","Perempuan"
239367,50,"Drs. SOEMITRO SAMADIKOEN","Partai Golongan Karya",7,"POTO.PNG","Laki-Laki"
279916,50,"ERNADI, S.H.I","Partai Golongan Karya",8,"PAS FOTO 4X6.jpg","Laki-Laki"
239080,50,"NURHIDAYATI, S.T","Partai Golongan Karya",9,"NURHIDAYATI_3518080474420002_PASFOTO 4X6.jpg","Perempuan"
239800,50,"BAGUS RIZKI DINARWAN, S.Si, M.T","Partai Golongan Karya",10,"BAGUSRIZKI_3519080477410002_PASFOTO4x6.jpg","Laki-Laki"
26691,50,"Drs. H. SOEHARTONO, M.Si","Partai NasDem",1,"1_H_Soehartono.jpg","Laki-Laki"
203474,50,"DR. DOSSY ISKANDAR PRASETYO, SH., M.Hum.","Partai NasDem",2,"2_Dossy_Iskandar.jpg","Laki-Laki"
130232,50,"USNIDAWATI","Partai NasDem",3,"3_Usnidawati.jpg","Perempuan"
41762,50,"Dr. SUHUDI, M.PD","Partai NasDem",4,"Pass Foto Suhudi.jpg","Laki-Laki"
105259,50,"ALFIYAN TONI, M, Si","Partai NasDem",5,"5_Alfiyan_Toni.jpg","Laki-Laki"
159739,50,"CUT POPPY MEURAH INTAN","Partai NasDem",6,"6_Cut_Poppy.jpg","Perempuan"
111669,50,"MOCHID SOETONO, Psy.","Partai NasDem",7,"FOTO.jpg","Laki-Laki"
138633,50,"CEZA TAZALEA PUTRI","Partai NasDem",8,"8_Ceza_Tazalea.jpg","Perempuan"
294126,50,"RATNA SULISTYANINGSIH","Partai NasDem",9,"ratna_sulistyaningsih.jpg","Perempuan"
123392,50,"ASWARINOOR","Partai NasDem",10,"10_Aswarinoor.jpg","Laki-Laki"
230238,50,"MUHAMMAD AINUN NAJIB","Partai Gerakan Perubahan Indonesia",1,"79_140718_111320 ainun.png","Laki-Laki"
230649,50,"PUTRI INDAH SARI","Partai Gerakan Perubahan Indonesia",2,"9261_150718_180338.png","Perempuan"
230788,50,"ARIEF PANDU WIJONARKO, S. Hum","Partai Gerakan Perubahan Indonesia",3,"9237_150718_173651 pandu.png","Laki-Laki"
5483,50,"Dra. Hj. SITI FATIMAH, MM","PARTAI BERKARYA",1,"pas foto.jpg","Perempuan"
215949,50,"Ir. H. SISWO IRYANA","PARTAI BERKARYA",2,"Screenshot_4.jpg","Laki-Laki"
302624,50,"HANAPI ISHARYANTO","PARTAI BERKARYA",3,"Screenshot_1.jpg","Laki-Laki"
282041,50,"NETRI UTAMI, SH.","PARTAI BERKARYA",4,"Screenshot_1.jpg","Perempuan"
277719,50,"WAHYUDIN SOFYAN","PARTAI BERKARYA",5,"FOTO07292018.jpg","Laki-Laki"
282509,50,"MOCHAMAD IRFAN YUSUF","PARTAI BERKARYA",6,"FOTO.jpg","Laki-Laki"
213348,50,"YUSUF WIBISONO, SH, MM, MH","PARTAI BERKARYA",7,"Screenshot_5.jpg","Laki-Laki"
302663,50,"KUSNIARTIN FATIMAH, SH","PARTAI BERKARYA",8,"Screenshot_1.jpg","Perempuan"
231451,50,"SUNTOKO, S.Sos., M.Si.","PARTAI BERKARYA",9,"Screenshot_2.jpg","Laki-Laki"
302405,50,"Drs. MUHAMMAD YUNAN","PARTAI BERKARYA",10,"Screenshot_1.jpg","Laki-Laki"
132486,50,"Ir. YUSUF ROHANA","Partai Keadilan Sejahtera",1,"4x6_Yusuf Rohana_jatim8.jpg","Laki-Laki"
291862,50,"Drs. SUYITNO, MM","Partai Keadilan Sejahtera",2,"suyitno.jpg","Laki-Laki"
244488,50,"RETNO INDRAWATI","Partai Keadilan Sejahtera",3,"pas foto retno.jpg","Perempuan"
132258,50,"LEWANG HADI SUNARYO, S.Pd","Partai Keadilan Sejahtera",4,"IMG_20180717_165308.jpg","Laki-Laki"
132692,50,"MUSLIHUDDIN","Partai Keadilan Sejahtera",5,"pas foto muslehudin.jpg","Laki-Laki"
245155,50,"NANING POEDJI RAHAYU","Partai Keadilan Sejahtera",6,"naning.jpeg","Perempuan"
243463,50,"INDAH MALIKHAH, SPDi","Partai Keadilan Sejahtera",7,"IMG_20180717_170716.jpg","Perempuan"
87845,50,"Prof, Dr. ADJI SURATMAN, CA., CMPA., AK","Persatuan Indonesia",1,"ADJI S_001.jpg","Laki-Laki"
120580,50,"H. MUHAMMAD AMIN","Persatuan Indonesia",2,"MUHAMMAD AMIN_001.jpg","Laki-Laki"
139158,50,"RAHMADIYAH HENDRY, S.E","Persatuan Indonesia",3,"RAHMADIAH.jpg","Perempuan"
122293,50,"Ir. NGAKAN PUTU ADNYANA, M.M","Persatuan Indonesia",4,"NGAKAN_001.jpg","Laki-Laki"
121315,50,"H. ROBBY DHARMAWAN, SE","Persatuan Indonesia",5,"PAS POTO.jpg","Laki-Laki"
139477,50,"RAHMANIA ARIFIN","Persatuan Indonesia",6,"edit photo.jpg","Perempuan"
122827,50,"MEI EDI MUJITO, ST., SHUT., S.ARS., SH., MH.","Persatuan Indonesia",7,"MEI EDI_001.jpg","Laki-Laki"
138982,50,"RA. YEANNY OLIVIA KHRISTINA, ST","Persatuan Indonesia",8,"YEANNY_001.jpg","Perempuan"
121647,50,"OLIVER MARPAUNG, SE","Persatuan Indonesia",9,"OLIVER.jpg","Laki-Laki"
99763,50,"SUGISTI DWI AJI, S.IP., M.Si","Persatuan Indonesia",10,"SUGISTI_001.jpg","Laki-Laki"
88796,5,"Ir. ABDUL AZIS, S.Pd, MM, M.AP","Partai Persatuan pembangunan",1,"FHOTO.jpg","Laki-Laki"
149428,5,"FAHMI ALFANSI PUTRA PANE, S.HUT, MSI(HAN)","Partai Persatuan pembangunan",2,"fhoto.jpg","Laki-Laki"
267749,5,"MAYLANINGSIH SUNDARI","Partai Persatuan pembangunan",3,"FPTO.jpeg","Perempuan"
234182,5,"H. MUZAKHIR RIDA","Partai Persatuan pembangunan",4,"100_6295.JPG","Laki-Laki"
154562,5,"HERI INDRA UTAMA, SH","Partai Persatuan pembangunan",5,"Fhoto.jpg","Laki-Laki"
275643,5,"EFRIDA RANA FRISTIANTI","Partai Persatuan pembangunan",6,"FOTO (2).jpg","Perempuan"
243622,5,"INDRA SURYANTO IR","Partai Persatuan pembangunan",7,"PAS FOTO.jpg","Laki-Laki"
260465,5,"TAMRINUDDIN","Partai Persatuan pembangunan",8,"FHOTO BARU.jpg","Laki-Laki"
263654,5,"FITRIANI","Partai Persatuan pembangunan",9,"foto.jpg","Perempuan"
91898,5,"H. USMAN EFFENDI SITORUS S.AG","Partai Persatuan pembangunan",10,"FHTO.jpg","Laki-Laki"
85411,51,"MUKHLISIN","Partai Persatuan pembangunan",1,"muklisin.jpg","Laki-Laki"
259323,51,"M. THOBAHUL AFTONI","Partai Persatuan pembangunan",2,"MAS TONI.jpg","Laki-Laki"
277675,51,"USWATUN HASANAH, S.SOS","Partai Persatuan pembangunan",3,"Uswatun_Hasanah_S_Sos_1.jpg","Perempuan"
275942,51,"DENA OCTAVIANA ENDRAWAN","Partai Persatuan pembangunan",4,"dena.jpeg","Perempuan"
260164,51,"MUHAMMAD MANSUR","Partai Persatuan pembangunan",5,"MANSUR JATIM 9.jpg","Laki-Laki"
296211,51,"DEDY CANDRA","Partai Persatuan pembangunan",6,"dedy chandra jatim 9.jpg","Laki-Laki"
30244,51,"SHOLIKHIN, S.Pd","Partai Solidaritas Indonesia",1,"Pas Foto 4x6.jpg","Laki-Laki"
138537,51,"ITA ANGELIA","Partai Solidaritas Indonesia",2,"Foto Ita Angelia.jpg","Perempuan"
295943,51,"UMI HOMSAH ZULFITRI","Partai Solidaritas Indonesia",3,"JP.JPG","Perempuan"
164280,51,"JUNITA LOLI SIMATUPANG","Partai Solidaritas Indonesia",4,"FOTO.jpg","Perempuan"
159700,51,"DIAH AMALIA","Partai Solidaritas Indonesia",5,"FOTO.JPG","Perempuan"
164400,51,"CHRISTY EKA RAHAYU","Partai Solidaritas Indonesia",6,"FOTO.JPG","Perempuan"
43947,51,"AGUS MAIMUN, SE, M. HP","PARTAI AMANAT NASIONAL",1,"Agus Maimun.jpg","Laki-Laki"
62045,51,"Ir. BAMBANG BUDI SUSANTO","PARTAI AMANAT NASIONAL",2,"Bambang Budi Susanto.jpg","Laki-Laki"
141678,51,"BEKTI PRASTYANI, SPd","PARTAI AMANAT NASIONAL",3,"Bekti Prastyani.JPG","Perempuan"
150211,51,"Drs. H. M. ZEN DAHLAN, M.Pd","PARTAI AMANAT NASIONAL",4,"Drs. H.M. Zen Dahlan, M.Pd.jpg","Laki-Laki"
141852,51,"YULI SHOLAWATI","PARTAI AMANAT NASIONAL",5,"Yuli Sholawati (2).jpg","Perempuan"
142036,51,"H. ROMADLON","PARTAI AMANAT NASIONAL",6,"Romadlon.JPG","Laki-Laki"
64834,51,"NURHUDA, S.Pd","Partai Hati Nurani Rakyat",1,"Nurhuda jatim 9.PNG","Laki-Laki"
303155,51,"SITI NURBAYA","Partai Hati Nurani Rakyat",2,"siti nurbaya.jpg","Perempuan"
302829,51,"SAKUR","Partai Hati Nurani Rakyat",3,"13_3.PNG","Laki-Laki"
150598,51,"DIDIK MUKRIANTO, SH., MH.","PARTAI DEMOKRAT",1,"DIDIK MUKRIANTO,, SH., MH.jpeg","Laki-Laki"
259806,51,"NURHIDAYAT UMACINA, SE","PARTAI DEMOKRAT",2,"Nurhidayat Umacina, SE.jpeg","Laki-Laki"
150629,51,"SRI RUBINARTI","PARTAI DEMOKRAT",3,"SRI RUBINARTI.jpeg","Perempuan"
179175,51,"LUQMAN SAIFUDIN","PARTAI DEMOKRAT",4,"Luqman Saifudin.jpeg","Laki-Laki"
299737,51,"H. JAILANI, SH., MH","PARTAI DEMOKRAT",5,"H. jailani,SH.MH.png","Laki-Laki"
259795,51,"AULIA ARDIANI WIDYASARI","PARTAI DEMOKRAT",6,"AULIA ARDIANI WIDYASARI.jpeg","Perempuan"
273636,51,"ARMIN IRAWAN","Partai Bulan Bintang",1,"Kemal.JPG","Laki-Laki"
259203,51,"KOLIS, S.H","Partai Bulan Bintang",2,"KOLIS.jpg","Laki-Laki"
276026,51,"MIMIK MARDAWATI","Partai Bulan Bintang",3,"FOTO MIMIK.jpg","Perempuan"
176865,51,"Drs. MASHURI","Partai Bulan Bintang",4,"DR MASHURI.jpg","Laki-Laki"
286762,51,"ENNY NOVIANTI","Partai Bulan Bintang",5,"enny.jpg","Perempuan"
304926,51,"NUR SHOLIHAH","Partai Bulan Bintang",6,,"Perempuan"
186887,5,"DARA ADINDA KESUMA NASUTION, S.Sos.","Partai Solidaritas Indonesia",1,"FOTO.jpeg","Perempuan"
66681,5,"OJAK MARTUA RAJA SITUNGKIR","Partai Solidaritas Indonesia",2,"PAS FOTO.jpg","Laki-Laki"
28552,5,"SALOMO LUMBAN TOBING","Partai Solidaritas Indonesia",3,"FOTO.png","Laki-Laki"
48541,5,"MIKHAEL MESTRO M.S, SST. Par., MM","Partai Solidaritas Indonesia",4,"Foto.jpg","Laki-Laki"
171631,5,"NABILAH ADZHANI","Partai Solidaritas Indonesia",5,"foto NABILA.JPG","Perempuan"
295175,5,"YUNITA SUGIANTI","Partai Solidaritas Indonesia",6,"JPG.JPG","Perempuan"
188243,5,"IR. HASUDUNGAN LIMBONG, MT","Partai Solidaritas Indonesia",7,"PasPhoto.jpg","Laki-Laki"
133338,5,"SRI YULIANTI","Partai Solidaritas Indonesia",8,"FOTO.jpg","Perempuan"
28822,5,"MERRYANY GIRSANG, M.Sc","Partai Solidaritas Indonesia",9,"FOTO.jpg","Perempuan"
39865,51,"H. LUKMANUL KHAKIM, M.Si","Partai Kebangkitan Bangsa",1,"E- FOTO 4x6 merah_LUKMANUL KHAKIM_JATIM_IX.jpg","Laki-Laki"
30888,51,"HJ RATNA JUWITA SARI, SE.MM","Partai Kebangkitan Bangsa",2,"E-FOTO WARNA_RATNA JUWITA_JATIM IX.jpg","Perempuan"
217414,51,"H. M. SHOLAHUL'AM NOTOBUWONO, SE","Partai Kebangkitan Bangsa",3,"E_FOTO 4X6 WARNA_SHOLAHUL'AM_JATIM IX.jpg","Laki-Laki"
46897,51,"FARIDA HIDAYATI, SH., M.Kn","Partai Kebangkitan Bangsa",4,"E-FOTO WARNA 4X6_FARIDA HIDAYATI_JATIM IX-001.jpg","Perempuan"
246381,51,"MOCH. ALY TAUFIQ","Partai Kebangkitan Bangsa",5,"E-PAS FOTO_ALY TAUFIQ_JATIM_VIII.jpg","Laki-Laki"
28410,51,"SUGENG BAHAGIJO","Partai Kebangkitan Bangsa",6,"E-PAS FOTO SUGENG BAHAGIJO_JATIM_9.jpg","Laki-Laki"
76757,5,"NASRIL BAHAR, SE","PARTAI AMANAT NASIONAL",1,"NASRIL BAHAR.jpg","Laki-Laki"
84818,5,"Hj. MAYSARAH, S.Sos., MM","PARTAI AMANAT NASIONAL",2,"Maysarah.JPG","Perempuan"
97690,5,"MUHAMMAD JUSUF SIRAIT, SE.","PARTAI AMANAT NASIONAL",3,"WhatsApp Image 2018-07-15 at 14.29.57.jpeg","Laki-Laki"
97834,5,"HAPOSAN HARIANTO TOBING","PARTAI AMANAT NASIONAL",4,"HAPOSAN.JPG","Laki-Laki"
98000,5,"ERLINA, DRA","PARTAI AMANAT NASIONAL",5,"ERLINA.jpg","Perempuan"
97954,5,"CHAIRUL PURBA","PARTAI AMANAT NASIONAL",6,"CHAIRUL PURBA.jpeg","Laki-Laki"
251835,5,"ANITA BR SEMBIRING, SE., MM","PARTAI AMANAT NASIONAL",7,"ANITA BR SEMBIRING.jpg","Perempuan"
84674,5,"BUDI IRAWAN","PARTAI AMANAT NASIONAL",8,"BUDI IRAWAN.jpeg","Laki-Laki"
206119,5,"DEDDY RAHMAN","PARTAI AMANAT NASIONAL",9,"DEDDY RAHMAN.jpeg","Laki-Laki"
249278,5,"RAJI N. SITEPU, S. Sos., M. Si.","PARTAI AMANAT NASIONAL",10,"FOTO.jpg","Laki-Laki"
118414,51,"WIHADI WIYANTO, SH., MH","PARTAI GERAKAN INDONESIA RAYA",1,"wihadi.jpg","Laki-Laki"
117152,51,"ARIO SIGHAT TRIYUDHO ADHIE","PARTAI GERAKAN INDONESIA RAYA",2,"ARIO.jpg","Laki-Laki"
197872,51,"YOFIANA DEWI NASUTION","PARTAI GERAKAN INDONESIA RAYA",3,"yofiana dewi n.jpg","Perempuan"
186960,51,"Ir. RAUF PURNAMA","PARTAI GERAKAN INDONESIA RAYA",4,"rauf.jpg","Laki-Laki"
294042,51,"TITIS YUNARTI","PARTAI GERAKAN INDONESIA RAYA",5,"titis.jpg","Perempuan"
252987,51,"Drs. BASUKI, M.Pd., M.Pdi","PARTAI GERAKAN INDONESIA RAYA",6,"basuki.jpg","Laki-Laki"
302782,5,"SAMSUDIN SIREGAR, SH","Partai Hati Nurani Rakyat",1,"13_1.jpg","Laki-Laki"
302781,5,"MERLYN SAMOSIR","Partai Hati Nurani Rakyat",2,"13_2.jpg","Perempuan"
302785,5,"LADY CHRISTINE ANGELIA SIPAYUNG","Partai Hati Nurani Rakyat",3,"13_3.jpg","Perempuan"
146296,5,"PARLINDUNGAN SIAGIAN","Partai Hati Nurani Rakyat",4,"04.jpg","Laki-Laki"
258013,5,"LINA RATNASARI","Partai Hati Nurani Rakyat",5,"05.jpg","Perempuan"
64631,5,"MARULI BUTAR BUTAR","Partai Hati Nurani Rakyat",6,"06.jpg","Laki-Laki"
228229,5,"ASNA SIAHAAN","Partai Hati Nurani Rakyat",7,"07.jpg","Perempuan"
302771,5,"Hj. LAILA HANIN, SE","Partai Hati Nurani Rakyat",8,"13_8.jpg","Perempuan"
302755,5,"Ir. ALUSDIN SINAGA","Partai Hati Nurani Rakyat",9,"13_9.jpg","Laki-Laki"
28019,51,"H. ABIDIN FIKRI, S.H., M.H.","PARTAI DEMOKRASI INDONESIA PERJUANGAN",1,"FOTO.jpg","Laki-Laki"
289083,51,"SETYO HARTONO","PARTAI DEMOKRASI INDONESIA PERJUANGAN",2,"FOTO.jpg","Laki-Laki"
287803,51,"SARI KOESWOYO","PARTAI DEMOKRASI INDONESIA PERJUANGAN",3,"FOTO.jpg","Perempuan"
289085,51,"MARSMA TNI (PURN) JOHANES URIP UTOMO","PARTAI DEMOKRASI INDONESIA PERJUANGAN",4,"FOTO.jpg","Laki-Laki"
287899,51,"MUDIANI","PARTAI DEMOKRASI INDONESIA PERJUANGAN",5,"FOTO.jpg","Perempuan"
